date,temperature_avg_C,temperature_min_C,temperature_max_C
2011-06-03,19.511567309280338,14.333086320136715,24.50144161604794
2011-06-04,19.8787074417379,14.427595681922469,24.963515847970825
2011-06-05,20.38463487472245,14.585316339531175,25.613052509157967
2011-06-06,20.665648608945844,15.097862123038851,26.013930500990114
2011-06-07,20.42531653263825,15.225828466945757,25.623774110303998
2011-06-08,19.636452334187936,14.887817935466273,24.55582842656804
2011-06-09,19.533459791331722,14.914151683975774,24.24974736537797
2011-06-10,19.674434815309894,15.030811984693344,24.39764428303687
2011-06-11,19.988238344537763,15.065541717985752,24.826519800424933
2011-06-12,20.110383552711767,15.187024834208444,24.946090835838618
2011-06-13,20.45745409533839,15.43628121475615,25.330335827995043
2011-06-14,20.533740401774025,15.644924596179294,25.499828522373775
2011-06-15,19.769226462873746,15.567634868259233,24.228228038339523
2011-06-16,19.726239183928783,15.196051221605273,24.150072967110532
2011-06-17,19.97938751334857,15.727006526876949,24.363440432155812
2011-06-18,20.08078616701721,16.216913207044627,24.310563306323786
2011-06-19,20.17895083684209,16.29582306115941,24.482345428293172
2011-06-20,19.998429475834826,16.138197508459257,24.22331659668191
2011-06-21,20.332481477349404,16.023167239920838,24.759071554805303
2011-06-22,20.575638818616937,16.024881782639454,25.074500895393157
2011-06-23,20.92346478554225,16.57394253528645,25.295740516211765
2011-06-24,20.698367110017557,16.782709090595006,24.895837488568077
2011-06-25,20.145758756784574,16.096085530203084,24.409460355103135
2011-06-26,19.85740340481061,15.78371695357447,23.96181819723256
2011-06-27,20.005212974040603,16.13347143586526,23.99750856277251
2011-06-28,19.75645260328838,16.245697910699448,23.770969480270423
2011-06-29,19.694704115246168,16.393326471735065,23.573505904764488
2011-06-30,19.933177430586227,16.56812145171068,23.82380876028043
2011-07-01,20.1271430531134,16.579709271794798,24.332876033174216
2011-07-02,20.02487618966876,16.448168729155782,24.155460079802026
2011-07-03,20.06760591658957,16.423517646813252,24.29567817446673
2011-07-04,20.317166970310097,16.443785968295174,24.63015905862079
2011-07-05,20.283775708436735,16.458804351050958,24.567262531744234
2011-07-06,19.93228082302153,16.344219298119867,23.929463719280307
2011-07-07,20.06756310833896,16.34980626242333,24.18100712163681
2011-07-08,19.885766845853198,16.503353578609108,23.957432900671108
