system:index,date,total_evaporation_m,.geo
20031227,2003-12-27,-8.079404321076665E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031228,2003-12-28,-7.697077961751521E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031229,2003-12-29,-8.526243392757835E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031230,2003-12-30,-8.544354702982572E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031231,2003-12-31,-8.338774057363459E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040101,2004-01-01,-8.161814828060923E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040102,2004-01-02,-8.146065577632974E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040103,2004-01-03,-7.90460695389117E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040104,2004-01-04,-7.777158585727384E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040105,2004-01-05,-7.577337237466946E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040106,2004-01-06,-7.816387037059284E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040107,2004-01-07,-7.912852614351061E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040108,2004-01-08,-8.065795124096137E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040109,2004-01-09,-8.277144136303606E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040110,2004-01-10,-8.076618691805632E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040111,2004-01-11,-8.09485843760256E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040112,2004-01-12,-7.871388235434361E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040113,2004-01-13,-7.946681575470449E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040114,2004-01-14,-8.008792886077889E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040115,2004-01-15,-7.908985741923764E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040116,2004-01-16,-7.746228574177994E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040117,2004-01-17,-7.938094256946508E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040118,2004-01-18,-7.93178683532096E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040119,2004-01-19,-7.793616078633362E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040120,2004-01-20,-7.577872302809702E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040121,2004-01-21,-8.09562077887587E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040122,2004-01-22,-7.974605344070394E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040123,2004-01-23,-7.861035652093621E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040124,2004-01-24,-8.298766736733828E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040125,2004-01-25,-8.854658798719197E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040126,2004-01-26,-8.837729718012634E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040127,2004-01-27,-9.31349981613186E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040128,2004-01-28,-9.332398009222183E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040129,2004-01-29,-9.405928067768689E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040130,2004-01-30,-9.108980081861916E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040131,2004-01-31,-8.950963500114279E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040201,2004-02-01,-9.02953919757109E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040202,2004-02-02,-9.420625953090693E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040203,2004-02-03,-9.742526753816042E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040204,2004-02-04,-9.971114471191782E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040205,2004-02-05,-9.467763158521865E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040206,2004-02-06,-9.485606328260333E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040207,2004-02-07,-0.0010036358184970632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040208,2004-02-08,-0.001002754689435526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040209,2004-02-09,-0.0010121626832157028,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040210,2004-02-10,-9.977811546783516E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040211,2004-02-11,-0.0010056668225234668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040212,2004-02-12,-0.0010048334932798483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040213,2004-02-13,-9.886744456239164E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040214,2004-02-14,-9.893964076393771E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040215,2004-02-15,-9.852395308313409E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040216,2004-02-16,-9.965347338231345E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040217,2004-02-17,-9.594730670453662E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040218,2004-02-18,-9.423682058647357E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040219,2004-02-19,-9.58818825358237E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040220,2004-02-20,-9.519007765337069E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040221,2004-02-21,-9.569743128904345E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040222,2004-02-22,-9.462359416545163E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040223,2004-02-23,-9.61867777767808E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040224,2004-02-24,-9.685886416834319E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040225,2004-02-25,-9.753431816320311E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040226,2004-02-26,-9.583007123517533E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040227,2004-02-27,-9.511112092146709E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040228,2004-02-28,-9.58714534577855E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040229,2004-02-29,-9.741195598961492E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040301,2004-03-01,-9.736037408206786E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040302,2004-03-02,-9.587417740632939E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040303,2004-03-03,-9.419765570718601E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040304,2004-03-04,-9.42550991689818E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040305,2004-03-05,-9.23964192134247E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040306,2004-03-06,-9.26991058680007E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040307,2004-03-07,-9.081261519955751E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040308,2004-03-08,-9.568836577368861E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040309,2004-03-09,-9.871697403651218E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040310,2004-03-10,-9.03620905957947E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040311,2004-03-11,-9.525705842548959E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040312,2004-03-12,-9.588262884727443E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040313,2004-03-13,-9.795743369401238E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040314,2004-03-14,-9.877530419162314E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040315,2004-03-15,-0.0010069810784412666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040316,2004-03-16,-0.001018659068297303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040317,2004-03-17,-0.001012966643453746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040318,2004-03-18,-9.925431423173895E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040319,2004-03-19,-9.847824927388745E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040320,2004-03-20,-9.681745655660539E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040321,2004-03-21,-9.662168315524094E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040322,2004-03-22,-9.644682262533912E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040323,2004-03-23,-9.924575960337158E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040324,2004-03-24,-0.0010122621659427716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040325,2004-03-25,-0.001042731429220113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040326,2004-03-26,-0.001036096588196957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040327,2004-03-27,-0.0010181352953647876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040328,2004-03-28,-0.0010270994181167177,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040329,2004-03-29,-0.0010265307540607608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040330,2004-03-30,-0.0010634797238498269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040331,2004-03-31,-0.0011426694806271752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040401,2004-04-01,-0.001155619920120728,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040402,2004-04-02,-0.0011945956541994447,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040403,2004-04-03,-0.0012132863564317533,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040404,2004-04-04,-0.0012360604105384825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040405,2004-04-05,-0.0012288611195716912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040406,2004-04-06,-0.0011850373780960659,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040407,2004-04-07,-0.0012650092709131598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040408,2004-04-08,-0.0013008351560412613,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040409,2004-04-09,-0.0012539026540499694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040410,2004-04-10,-0.00124143992215862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040411,2004-04-11,-0.0012215086250115818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040412,2004-04-12,-0.0011926895784311429,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040413,2004-04-13,-0.0011836206291783809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040414,2004-04-14,-0.0011937546258539516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040415,2004-04-15,-0.0011863045016960727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040416,2004-04-16,-0.0011619642825488133,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040417,2004-04-17,-0.001167654298445391,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040418,2004-04-18,-0.0011445881023040296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040419,2004-04-19,-0.0011828221887831341,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040420,2004-04-20,-0.0012257579586480935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040421,2004-04-21,-0.0012782059089487669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040422,2004-04-22,-0.0013233984168229973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040423,2004-04-23,-0.001393019387328109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040424,2004-04-24,-0.0014803697967336108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040425,2004-04-25,-0.0015298392597311841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040426,2004-04-26,-0.0015367135584209903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040427,2004-04-27,-0.0015444875270744195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040428,2004-04-28,-0.0015536053049434323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040429,2004-04-29,-0.0015875751350097529,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040430,2004-04-30,-0.001633313431939954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040501,2004-05-01,-0.0016770793041027416,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040502,2004-05-02,-0.0016639107296723818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040503,2004-05-03,-0.0016544411648214033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040504,2004-05-04,-0.00169323414654825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040505,2004-05-05,-0.0016684389345516502,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040506,2004-05-06,-0.0016797502054495493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040507,2004-05-07,-0.0017319311053786196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040508,2004-05-08,-0.0017779737852825267,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040509,2004-05-09,-0.001782742476767694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040510,2004-05-10,-0.0017615090826867475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040511,2004-05-11,-0.0018166027120271057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040512,2004-05-12,-0.001808929630553433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040513,2004-05-13,-0.001793575608047012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040514,2004-05-14,-0.0017215089268784619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040515,2004-05-15,-0.0017121788793566575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040516,2004-05-16,-0.0018040572681691921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040517,2004-05-17,-0.0018224502117394539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040518,2004-05-18,-0.0017978606520142994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040519,2004-05-19,-0.00181791502741366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040520,2004-05-20,-0.0017871092572307823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040521,2004-05-21,-0.0017083265617554508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040522,2004-05-22,-0.0016091474935178672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040523,2004-05-23,-0.0016086962784981511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040524,2004-05-24,-0.0016717763686845165,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040525,2004-05-25,-0.0017356454459771225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040526,2004-05-26,-0.0018118474869824265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040527,2004-05-27,-0.0017949971276965827,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040528,2004-05-28,-0.0018458818106255523,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040529,2004-05-29,-0.001820516313163468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040530,2004-05-30,-0.0017672239308884705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040531,2004-05-31,-0.0017859509890512015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040601,2004-06-01,-0.0017298945815139065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040602,2004-06-02,-0.0017957374070573656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040603,2004-06-03,-0.001794797625899996,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040604,2004-06-04,-0.0017788812918783652,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040605,2004-06-05,-0.0018238274904516579,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040606,2004-06-06,-0.0018763909410986776,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040607,2004-06-07,-0.001964672610028521,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040608,2004-06-08,-0.002037207121102771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040609,2004-06-09,-0.002124634854659388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040610,2004-06-10,-0.0021671979739938414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040611,2004-06-11,-0.002236432218101977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040612,2004-06-12,-0.0021635123253197328,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040613,2004-06-13,-0.0021313037039765543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040614,2004-06-14,-0.0021159702987061445,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040615,2004-06-15,-0.0023031248332138453,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040616,2004-06-16,-0.0023405479192878547,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040617,2004-06-17,-0.0023257483607100112,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040618,2004-06-18,-0.00213151077796232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040619,2004-06-19,-0.0022628998881450376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040620,2004-06-20,-0.0023681863081933944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040621,2004-06-21,-0.0023900927519267283,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040622,2004-06-22,-0.002505314550523346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040623,2004-06-23,-0.002596665578492531,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040624,2004-06-24,-0.002557223546407618,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040625,2004-06-25,-0.0026461886807445214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040626,2004-06-26,-0.002729120549773959,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040627,2004-06-27,-0.002703465643194052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040628,2004-06-28,-0.002658400519539662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040629,2004-06-29,-0.002581979405166253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040630,2004-06-30,-0.0025247979261077747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040701,2004-07-01,-0.0026029335516176495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040702,2004-07-02,-0.002496482187832627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040703,2004-07-03,-0.002345778548622574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040704,2004-07-04,-0.0023239572525137657,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040705,2004-07-05,-0.0023796925291925813,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040706,2004-07-06,-0.0023763321956778802,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040707,2004-07-07,-0.0022736399257269136,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040708,2004-07-08,-0.002343517492277928,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040709,2004-07-09,-0.0024541770003012886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040710,2004-07-10,-0.002476920769641859,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040711,2004-07-11,-0.0024398266725698154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040712,2004-07-12,-0.002471178001344934,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040713,2004-07-13,-0.002481585610287843,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040714,2004-07-14,-0.0024967341960956597,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040715,2004-07-15,-0.0024404383690475994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040716,2004-07-16,-0.0024606482110494385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040717,2004-07-17,-0.0025064982544109548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040718,2004-07-18,-0.0026141544633298923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040719,2004-07-19,-0.0026347900640590915,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040720,2004-07-20,-0.0026755213794896057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040721,2004-07-21,-0.0025974194313091903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040722,2004-07-22,-0.0025284748746757634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040723,2004-07-23,-0.002555335776583738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040724,2004-07-24,-0.002445496963097886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040725,2004-07-25,-0.0023254566771759803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040726,2004-07-26,-0.002365184886813249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040727,2004-07-27,-0.0023352576326544196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040728,2004-07-28,-0.002282426811959681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040729,2004-07-29,-0.0022980212815825758,"{""type"":""MultiPoint"",""coordinates"":[]}"
20040730,2004-07-30,-0.0023746409287060326,"{""type"":""MultiPoint"",""coordinates"":[]}"
