system:index,date,runoff_m,sub_surface_runoff_m,surface_runoff_m,.geo
20030214,2003-02-14,2.006117731474248E-4,1.4733094161374318E-4,5.3279569158672425E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030215,2003-02-15,1.7522935732597398E-4,1.3995033565146996E-4,3.5277631117168686E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030216,2003-02-16,1.9515794171279553E-4,1.397305801683479E-4,5.54273019459939E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030217,2003-02-17,3.6898979243383677E-4,1.7479896357310245E-4,1.9419121727258125E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030218,2003-02-18,6.208110313171842E-4,2.2368086941464393E-4,3.971304363324232E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030219,2003-02-19,4.668668315901718E-4,1.83755936338523E-4,2.831099913690499E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030220,2003-02-20,2.0222963353422072E-4,1.3258505979937387E-4,6.964343822748805E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030221,2003-02-21,1.8263954019690314E-4,1.3081420227713163E-4,5.1823789643671395E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030222,2003-02-22,1.5593412557062615E-4,1.2881191130770597E-4,2.7120803186029216E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030223,2003-02-23,1.6590395840890493E-4,1.2911868753611526E-4,3.6785366038768477E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030224,2003-02-24,1.6884073981571554E-4,1.2804324305065715E-4,4.07976702722196E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030225,2003-02-25,1.973875204632914E-4,1.2800111401270903E-4,6.938499524930362E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030226,2003-02-26,2.1528981015191928E-4,1.312358822784136E-4,8.405352374946788E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030227,2003-02-27,2.2141151113549542E-4,1.3649743280300501E-4,8.49139615407406E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030228,2003-02-28,2.4028612551110025E-4,1.4320494046369685E-4,9.708075695585984E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030301,2003-03-01,4.3981390588620855E-4,1.9234641496562407E-4,2.4746712235915413E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030302,2003-03-02,3.970323827727378E-4,2.1428711290972385E-4,1.82745197600116E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030303,2003-03-03,2.739017466556098E-4,1.597198973079531E-4,1.1418010476456148E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030304,2003-03-04,2.8790006724375717E-4,1.4872115849751187E-4,1.391780689051541E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030305,2003-03-05,1.683189994135776E-4,1.440875218291705E-4,2.4230409244964492E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030306,2003-03-06,1.6484293678321527E-4,1.4012753885425693E-4,2.4714524851751952E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030307,2003-03-07,1.6946469088929372E-4,1.3765705636436458E-4,3.180618530770269E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030308,2003-03-08,1.64043320696725E-4,1.3544424927544629E-4,2.85968716222418E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030309,2003-03-09,1.7119746072655125E-4,1.338952030685751E-4,3.730148300246313E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030310,2003-03-10,1.657837932879041E-4,1.317342465853873E-4,3.4049475699720824E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030311,2003-03-11,1.9316966618602082E-4,1.3047696129955678E-4,6.269277382481656E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030312,2003-03-12,2.916394012695654E-4,1.3162173129746137E-4,1.600178594662884E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030313,2003-03-13,2.776146814243077E-4,1.41997601908944E-4,1.356163207662433E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030314,2003-03-14,2.2022651001794066E-4,1.3813104148720752E-4,8.209539936966324E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030315,2003-03-15,2.7671985185456733E-4,1.4237061507611573E-4,1.3434812218101979E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030316,2003-03-16,2.989448606553453E-4,1.5187595667073226E-4,1.470677213918154E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030317,2003-03-17,3.590662546942959E-4,1.6171793861080556E-4,1.9734845537664196E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030318,2003-03-18,3.1072171792224484E-4,1.6045116718340128E-4,1.5027015107309973E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030319,2003-03-19,2.9181104416684347E-4,1.6149689142961148E-4,1.3031403293411865E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030320,2003-03-20,3.050787789222587E-4,1.6354212981897529E-4,1.4153662537324532E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030321,2003-03-21,2.3518882582443577E-4,1.5711434277125544E-4,7.807368760770374E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,2003-03-22,2.1867358334949722E-4,1.4892610672285887E-4,6.974754122223511E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,2003-03-23,2.4096434561740742E-4,1.4710333992417831E-4,9.386087719378876E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,2003-03-24,2.676254534656148E-4,1.4755986538198492E-4,1.2006459155034133E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,2003-03-25,2.5926804699907526E-4,1.4846745742613015E-4,1.1080039779799113E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,2003-03-26,2.740334303227602E-4,1.4209044637761994E-4,1.319420527695083E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,2003-03-27,2.954173537591617E-4,1.4272216314876858E-4,1.5269592543625668E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,2003-03-28,3.741547571689195E-4,1.470140227728453E-4,2.2714045096749712E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,2003-03-29,3.427437499053461E-4,1.5305348850921027E-4,1.896903324417056E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,2003-03-30,4.211300416365085E-4,1.5917334370869345E-4,2.6195559472095875E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,2003-03-31,5.086083281956838E-4,1.825877550053689E-4,3.2601952032510265E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,2003-04-01,4.332643817693638E-4,1.7550867221409163E-4,2.5775608597181256E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,2003-04-02,4.364613661182713E-4,1.8427575632784456E-4,2.521849393212179E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,2003-04-03,3.4056348172217533E-4,1.73694345817274E-4,1.6686870806754142E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,2003-04-04,3.544562468736085E-4,1.8489885982124926E-4,1.6955701474159724E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,2003-04-05,3.157917388211791E-4,1.6742180989481938E-4,1.4836956864286207E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,2003-04-06,3.063460520256634E-4,1.6846858549539713E-4,1.378768651080644E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,2003-04-07,3.360500569903566E-4,1.6503979882469489E-4,1.7100944734674172E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,2003-04-08,3.5864420176768885E-4,1.6787881726473806E-4,1.9076488120941775E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,2003-04-09,3.269931359023686E-4,1.6688888168523143E-4,1.6010414984007226E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,2003-04-10,3.208217331347499E-4,1.6170129037876096E-4,1.5911993514379147E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,2003-04-11,4.443576413205702E-4,1.7166581263200757E-4,2.7269144113415534E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,2003-04-12,5.546106014069839E-4,2.3915514727567756E-4,3.154530153101226E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,2003-04-13,4.325692768307399E-4,2.0861306470364635E-4,2.2395633422572707E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,2003-04-14,3.7070446697476297E-4,1.7149685195522955E-4,1.9920592412868597E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,2003-04-15,5.276912942104934E-4,1.924078203892303E-4,3.352833904824451E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,2003-04-16,4.8039670673965737E-4,1.9720142588712468E-4,2.8319519161783377E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,2003-04-17,6.814503757305367E-4,2.6989142286608283E-4,4.115579570470088E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,2003-04-18,5.032786542714711E-4,2.1819969419549937E-4,2.850789728038392E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,2003-04-19,5.395308136883932E-4,2.0089603460446165E-4,3.3863471209645096E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,2003-04-20,7.613316873960121E-4,2.09963328852E-4,5.51367317006935E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,2003-04-21,7.026105659672374E-4,2.2317193436873127E-4,4.7943828338111333E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,2003-04-22,6.581556530681212E-4,2.6370888497291817E-4,3.9444624721481417E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,3.6463733416665E-4,2.1326580104098587E-4,1.513702518756717E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,4.189716420184898E-4,1.949261183620946E-4,2.2404428418151614E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,5.01708114871231E-4,1.8968434341878115E-4,3.1202320358839384E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,6.298656487664444E-4,2.0507798850440167E-4,4.247871843731502E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,6.580449976073214E-4,2.1837569471809453E-4,4.396691850797591E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,5.94284944843256E-4,2.1246996424751987E-4,3.8181456540364595E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,5.674170741031982E-4,2.2377687458125658E-4,3.4364033726098334E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,6.586435108512135E-4,2.3582636428796247E-4,4.228172872620342E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,7.673323053580299E-4,2.442641633150229E-4,5.230672559812908E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,7.993404442803037E-4,2.763059251165046E-4,5.230331566173089E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,6.436579928490533E-4,2.608141214367952E-4,3.8284416880618737E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,9.992816036645013E-4,3.341003647811889E-4,6.651798633198658E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,7.194148514744034E-4,3.051787283328498E-4,4.1423559226491256E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,6.487068394917195E-4,3.138251435355018E-4,3.3488102563942156E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,6.73154835417906E-4,3.0779971203908946E-4,3.6535416683496254E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,5.872809579805299E-4,3.0036278624487225E-4,2.8691810849357593E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,4.290726444676494E-4,2.5331153486104395E-4,1.757603145775566E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,4.0980213434036453E-4,2.3723584661913282E-4,1.7256518404583154E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,4.2323014283366E-4,2.278187944104157E-4,1.9541055788247953E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,4.0066037559146006E-4,2.1765552302109334E-4,1.8300373381110666E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
